,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
4778,240.0,240.0,49.0,88.0,0.557,10.0,32.0,0.313,17.0,24.0,0.708,5.0,35.0,40.0,30.0,9.0,4.0,9.0,23.0,125.0,,0.634,0.614,0.364,0.273,12.8,72.9,46.0,61.2,9.1,7.7,8.4,100.0,125.9,111.8,,,14.0,23.0,1.0,3.0,8.0,0.5,6.0,6.0,1.0,2.0,11.0,13.0,8.0,3.0,2.0,3.0,6.0,32.0,16.0,0.904,1.0,0.714,2.0,9.4,32.0,20.9,51.6,4.4,9.1,23.1,30.3,179.0,118.0,WAS,125,0,1,240.0,240.0,37.0,84.0,0.44,10.0,32.0,0.313,27.0,35.0,0.771,13.0,34.0,47.0,19.0,5.0,2.0,13.0,20.0,111.0,,0.558,0.5,0.381,0.417,27.1,87.2,54.0,51.4,5.0,3.6,11.6,100.0,111.8,125.9,,,9.0,16.0,1.0,2.0,7.0,1.0,10.0,13.0,1.0,7.0,8.0,15.0,10.0,2.0,1.0,4.0,4.0,26.0,8.0,1.25,1.25,0.545,0.813,20.3,42.4,24.0,46.4,3.6,3.7,23.7,28.4,250.0,129.0,SAC,111,1,2023,2022-12-23,True
4779,240.0,240.0,37.0,84.0,0.44,10.0,32.0,0.313,27.0,35.0,0.771,13.0,34.0,47.0,19.0,5.0,2.0,13.0,20.0,111.0,,0.558,0.5,0.381,0.417,27.1,87.2,54.0,51.4,5.0,3.6,11.6,100.0,111.8,125.9,,,9.0,16.0,1.0,2.0,7.0,1.0,10.0,13.0,1.0,7.0,8.0,15.0,10.0,2.0,1.0,4.0,4.0,26.0,8.0,1.25,1.25,0.545,0.813,20.3,42.4,24.0,46.4,3.6,3.7,23.7,28.4,250.0,129.0,SAC,111,1,0,240.0,240.0,49.0,88.0,0.557,10.0,32.0,0.313,17.0,24.0,0.708,5.0,35.0,40.0,30.0,9.0,4.0,9.0,23.0,125.0,,0.634,0.614,0.364,0.273,12.8,72.9,46.0,61.2,9.1,7.7,8.4,100.0,125.9,111.8,,,14.0,23.0,1.0,3.0,8.0,0.5,6.0,6.0,1.0,2.0,11.0,13.0,8.0,3.0,2.0,3.0,6.0,32.0,16.0,0.904,1.0,0.714,2.0,9.4,32.0,20.9,51.6,4.4,9.1,23.1,30.3,179.0,118.0,WAS,125,0,2023,2022-12-23,False
4780,240.0,240.0,42.0,89.0,0.472,13.0,33.0,0.394,16.0,22.0,0.727,8.0,27.0,35.0,30.0,9.0,3.0,8.0,10.0,113.0,,0.573,0.545,0.371,0.247,17.4,73.0,42.2,71.4,9.2,5.3,7.5,100.0,115.0,127.2,,,13.0,22.0,0.833,3.0,8.0,1.0,6.0,6.0,1.0,2.0,5.0,6.0,7.0,3.0,1.0,2.0,3.0,30.0,7.0,1.083,1.083,0.889,0.545,13.6,67.1,29.9,59.1,9.5,4.4,20.0,32.6,231.0,135.0,NOP,113,0,1,240.0,240.0,50.0,90.0,0.556,14.0,33.0,0.424,11.0,15.0,0.733,10.0,38.0,48.0,30.0,5.0,4.0,15.0,18.0,125.0,,0.647,0.633,0.367,0.167,27.0,82.6,57.8,60.0,5.1,7.1,13.4,100.0,127.2,115.0,,,11.0,17.0,1.0,3.0,6.0,0.6,4.0,4.0,1.0,3.0,9.0,10.0,14.0,2.0,1.0,3.0,4.0,27.0,18.0,1.042,1.0,1.0,1.0,12.6,54.0,29.9,62.2,3.2,6.2,100.0,75.9,220.0,123.0,DEN,125,1,2024,2024-01-12,False
4781,240.0,240.0,50.0,90.0,0.556,14.0,33.0,0.424,11.0,15.0,0.733,10.0,38.0,48.0,30.0,5.0,4.0,15.0,18.0,125.0,,0.647,0.633,0.367,0.167,27.0,82.6,57.8,60.0,5.1,7.1,13.4,100.0,127.2,115.0,,,11.0,17.0,1.0,3.0,6.0,0.6,4.0,4.0,1.0,3.0,9.0,10.0,14.0,2.0,1.0,3.0,4.0,27.0,18.0,1.042,1.0,1.0,1.0,12.6,54.0,29.9,62.2,3.2,6.2,100.0,75.9,220.0,123.0,DEN,125,1,0,240.0,240.0,42.0,89.0,0.472,13.0,33.0,0.394,16.0,22.0,0.727,8.0,27.0,35.0,30.0,9.0,3.0,8.0,10.0,113.0,,0.573,0.545,0.371,0.247,17.4,73.0,42.2,71.4,9.2,5.3,7.5,100.0,115.0,127.2,,,13.0,22.0,0.833,3.0,8.0,1.0,6.0,6.0,1.0,2.0,5.0,6.0,7.0,3.0,1.0,2.0,3.0,30.0,7.0,1.083,1.083,0.889,0.545,13.6,67.1,29.9,59.1,9.5,4.4,20.0,32.6,231.0,135.0,NOP,113,0,2024,2024-01-12,True
4782,240.0,240.0,44.0,88.0,0.5,8.0,24.0,0.333,20.0,26.0,0.769,6.0,42.0,48.0,26.0,2.0,14.0,10.0,16.0,116.0,,0.583,0.545,0.273,0.295,14.3,73.7,48.5,59.1,1.9,25.5,9.1,100.0,112.9,106.1,,,11.0,17.0,1.0,2.0,5.0,1.0,13.0,14.0,1.0,2.0,10.0,12.0,6.0,1.0,3.0,2.0,3.0,30.0,,1.0,1.0,1.0,1.0,7.0,25.6,17.2,26.2,2.2,8.6,20.0,32.7,200.0,115.0,ORL,116,0,1,240.0,240.0,41.0,105.0,0.39,17.0,50.0,0.34,10.0,12.0,0.833,15.0,36.0,51.0,24.0,5.0,5.0,12.0,24.0,109.0,,0.494,0.471,0.476,0.114,26.3,85.7,51.5,58.5,4.9,7.8,9.8,100.0,106.1,112.9,,,9.0,15.0,1.0,9.0,14.0,0.643,3.0,3.0,1.0,7.0,6.0,13.0,5.0,1.0,2.0,3.0,5.0,27.0,,1.0,1.0,1.0,0.222,17.9,24.7,19.2,47.9,3.5,5.4,50.0,33.9,182.0,118.0,WAS,109,1,2023,2023-03-31,True
4783,240.0,240.0,41.0,105.0,0.39,17.0,50.0,0.34,10.0,12.0,0.833,15.0,36.0,51.0,24.0,5.0,5.0,12.0,24.0,109.0,,0.494,0.471,0.476,0.114,26.3,85.7,51.5,58.5,4.9,7.8,9.8,100.0,106.1,112.9,,,9.0,15.0,1.0,9.0,14.0,0.643,3.0,3.0,1.0,7.0,6.0,13.0,5.0,1.0,2.0,3.0,5.0,27.0,,1.0,1.0,1.0,0.222,17.9,24.7,19.2,47.9,3.5,5.4,50.0,33.9,182.0,118.0,WAS,109,1,0,240.0,240.0,44.0,88.0,0.5,8.0,24.0,0.333,20.0,26.0,0.769,6.0,42.0,48.0,26.0,2.0,14.0,10.0,16.0,116.0,,0.583,0.545,0.273,0.295,14.3,73.7,48.5,59.1,1.9,25.5,9.1,100.0,112.9,106.1,,,11.0,17.0,1.0,2.0,5.0,1.0,13.0,14.0,1.0,2.0,10.0,12.0,6.0,1.0,3.0,2.0,3.0,30.0,,1.0,1.0,1.0,1.0,7.0,25.6,17.2,26.2,2.2,8.6,20.0,32.7,200.0,115.0,ORL,116,0,2023,2023-03-31,False
4784,240.0,240.0,49.0,89.0,0.551,15.0,31.0,0.484,15.0,20.0,0.75,11.0,32.0,43.0,22.0,9.0,7.0,12.0,16.0,128.0,,0.654,0.635,0.348,0.225,27.5,65.3,48.3,44.9,9.4,13.7,10.9,100.0,133.3,124.0,,,12.0,18.0,1.0,7.0,10.0,1.0,6.0,6.0,1.0,4.0,7.0,11.0,9.0,2.0,3.0,4.0,3.0,37.0,20.0,1.009,1.083,0.571,1.0,56.9,31.2,27.0,35.5,4.6,12.9,26.5,36.4,164.0,137.0,LAC,128,0,1,240.0,240.0,41.0,95.0,0.432,18.0,44.0,0.409,19.0,27.0,0.704,17.0,29.0,46.0,30.0,5.0,4.0,9.0,21.0,119.0,,0.557,0.526,0.463,0.284,34.7,72.5,51.7,73.2,5.2,6.9,7.8,100.0,124.0,133.3,,,8.0,20.0,0.8,3.0,8.0,0.6,8.0,10.0,0.857,4.0,6.0,9.0,8.0,1.0,2.0,2.0,4.0,21.0,8.0,0.786,0.85,1.0,0.7,31.6,25.8,29.0,46.6,2.2,5.4,33.3,35.5,158.0,138.0,MEM,119,1,2024,2024-01-12,True
4785,240.0,240.0,41.0,95.0,0.432,18.0,44.0,0.409,19.0,27.0,0.704,17.0,29.0,46.0,30.0,5.0,4.0,9.0,21.0,119.0,,0.557,0.526,0.463,0.284,34.7,72.5,51.7,73.2,5.2,6.9,7.8,100.0,124.0,133.3,,,8.0,20.0,0.8,3.0,8.0,0.6,8.0,10.0,0.857,4.0,6.0,9.0,8.0,1.0,2.0,2.0,4.0,21.0,8.0,0.786,0.85,1.0,0.7,31.6,25.8,29.0,46.6,2.2,5.4,33.3,35.5,158.0,138.0,MEM,119,1,0,240.0,240.0,49.0,89.0,0.551,15.0,31.0,0.484,15.0,20.0,0.75,11.0,32.0,43.0,22.0,9.0,7.0,12.0,16.0,128.0,,0.654,0.635,0.348,0.225,27.5,65.3,48.3,44.9,9.4,13.7,10.9,100.0,133.3,124.0,,,12.0,18.0,1.0,7.0,10.0,1.0,6.0,6.0,1.0,4.0,7.0,11.0,9.0,2.0,3.0,4.0,3.0,37.0,20.0,1.009,1.083,0.571,1.0,56.9,31.2,27.0,35.5,4.6,12.9,26.5,36.4,164.0,137.0,LAC,128,0,2024,2024-01-12,False
4786,240.0,240.0,32.0,85.0,0.376,10.0,34.0,0.294,15.0,17.0,0.882,7.0,33.0,40.0,17.0,7.0,5.0,9.0,12.0,89.0,,0.481,0.435,0.4,0.2,14.3,73.3,42.6,53.1,7.7,10.6,8.9,100.0,98.4,97.3,,,12.0,26.0,0.692,6.0,11.0,0.75,7.0,8.0,1.0,4.0,9.0,13.0,10.0,2.0,2.0,3.0,4.0,32.0,19.0,0.923,0.923,0.688,0.667,13.5,33.1,22.9,43.6,4.2,5.9,33.3,38.9,173.0,109.0,LAC,89,0,1,240.0,240.0,31.0,80.0,0.388,9.0,33.0,0.273,17.0,18.0,0.944,12.0,42.0,54.0,24.0,4.0,7.0,15.0,14.0,88.0,,0.5,0.444,0.413,0.225,26.7,85.7,57.4,77.4,4.4,13.7,14.6,100.0,97.3,98.4,,,9.0,20.0,0.714,3.0,10.0,1.0,6.0,6.0,1.0,4.0,13.0,16.0,8.0,3.0,3.0,3.0,5.0,27.0,14.0,0.761,0.75,0.75,0.8,15.1,37.0,26.5,52.6,4.3,7.0,42.9,32.6,145.0,107.0,MIN,88,1,2024,2024-03-03,True
4787,240.0,240.0,31.0,80.0,0.388,9.0,33.0,0.273,17.0,18.0,0.944,12.0,42.0,54.0,24.0,4.0,7.0,15.0,14.0,88.0,,0.5,0.444,0.413,0.225,26.7,85.7,57.4,77.4,4.4,13.7,14.6,100.0,97.3,98.4,,,9.0,20.0,0.714,3.0,10.0,1.0,6.0,6.0,1.0,4.0,13.0,16.0,8.0,3.0,3.0,3.0,5.0,27.0,14.0,0.761,0.75,0.75,0.8,15.1,37.0,26.5,52.6,4.3,7.0,42.9,32.6,145.0,107.0,MIN,88,1,0,240.0,240.0,32.0,85.0,0.376,10.0,34.0,0.294,15.0,17.0,0.882,7.0,33.0,40.0,17.0,7.0,5.0,9.0,12.0,89.0,,0.481,0.435,0.4,0.2,14.3,73.3,42.6,53.1,7.7,10.6,8.9,100.0,98.4,97.3,,,12.0,26.0,0.692,6.0,11.0,0.75,7.0,8.0,1.0,4.0,9.0,13.0,10.0,2.0,2.0,3.0,4.0,32.0,19.0,0.923,0.923,0.688,0.667,13.5,33.1,22.9,43.6,4.2,5.9,33.3,38.9,173.0,109.0,LAC,89,0,2024,2024-03-03,False
4788,240.0,240.0,38.0,93.0,0.409,11.0,30.0,0.367,26.0,30.0,0.867,15.0,30.0,45.0,21.0,12.0,3.0,15.0,24.0,113.0,,0.532,0.468,0.323,0.323,31.9,76.9,52.3,55.3,11.8,5.4,12.4,100.0,111.4,129.1,,,11.0,23.0,0.5,5.0,8.0,1.0,6.0,7.0,1.0,5.0,7.0,12.0,6.0,3.0,1.0,5.0,5.0,29.0,2.0,0.75,0.75,1.0,1.2,20.0,46.4,26.2,35.0,17.9,4.1,40.0,30.9,149.0,138.0,CHO,113,0,1,240.0,240.0,46.0,83.0,0.554,13.0,27.0,0.481,26.0,32.0,0.813,9.0,32.0,41.0,31.0,6.0,6.0,15.0,24.0,131.0,,0.675,0.633,0.325,0.386,23.1,68.1,47.7,67.4,5.9,9.5,13.4,100.0,129.1,111.4,,,20.0,32.0,0.8,4.0,8.0,1.0,11.0,11.0,1.0,3.0,9.0,12.0,16.0,3.0,1.0,4.0,5.0,53.0,18.0,0.75,0.8,1.0,3.0,19.0,26.8,19.5,52.2,4.5,5.9,100.0,48.5,166.0,122.0,PHI,131,1,2023,2022-12-11,False
4789,240.0,240.0,46.0,83.0,0.554,13.0,27.0,0.481,26.0,32.0,0.813,9.0,32.0,41.0,31.0,6.0,6.0,15.0,24.0,131.0,,0.675,0.633,0.325,0.386,23.1,68.1,47.7,67.4,5.9,9.5,13.4,100.0,129.1,111.4,,,20.0,32.0,0.8,4.0,8.0,1.0,11.0,11.0,1.0,3.0,9.0,12.0,16.0,3.0,1.0,4.0,5.0,53.0,18.0,0.75,0.8,1.0,3.0,19.0,26.8,19.5,52.2,4.5,5.9,100.0,48.5,166.0,122.0,PHI,131,1,0,240.0,240.0,38.0,93.0,0.409,11.0,30.0,0.367,26.0,30.0,0.867,15.0,30.0,45.0,21.0,12.0,3.0,15.0,24.0,113.0,,0.532,0.468,0.323,0.323,31.9,76.9,52.3,55.3,11.8,5.4,12.4,100.0,111.4,129.1,,,11.0,23.0,0.5,5.0,8.0,1.0,6.0,7.0,1.0,5.0,7.0,12.0,6.0,3.0,1.0,5.0,5.0,29.0,2.0,0.75,0.75,1.0,1.2,20.0,46.4,26.2,35.0,17.9,4.1,40.0,30.9,149.0,138.0,CHO,113,0,2023,2022-12-11,True
4790,240.0,240.0,50.0,102.0,0.49,7.0,33.0,0.212,21.0,25.0,0.84,15.0,36.0,51.0,30.0,9.0,8.0,9.0,21.0,128.0,,0.566,0.525,0.324,0.245,30.6,75.0,52.6,60.0,8.6,12.7,7.4,100.0,122.5,113.9,,,11.0,19.0,0.8,3.0,9.0,0.333,6.0,8.0,1.0,4.0,9.0,11.0,15.0,3.0,3.0,3.0,5.0,27.0,17.0,0.8,0.813,0.667,0.444,13.8,30.9,18.4,55.4,12.0,7.2,27.6,37.3,168.0,121.0,IND,128,0,1,240.0,240.0,43.0,96.0,0.448,12.0,33.0,0.364,21.0,28.0,0.75,12.0,34.0,46.0,19.0,3.0,9.0,12.0,17.0,119.0,,0.549,0.51,0.344,0.292,25.0,69.4,47.4,44.2,2.9,13.0,10.0,100.0,113.9,122.5,,,13.0,20.0,0.684,4.0,10.0,0.8,11.0,13.0,1.0,4.0,9.0,10.0,7.0,2.0,4.0,4.0,5.0,37.0,6.0,0.748,0.692,0.588,1.333,22.5,21.8,19.3,23.1,3.1,7.5,22.4,26.7,153.0,130.0,MIL,119,1,2024,2023-12-07,True
4791,240.0,240.0,43.0,96.0,0.448,12.0,33.0,0.364,21.0,28.0,0.75,12.0,34.0,46.0,19.0,3.0,9.0,12.0,17.0,119.0,,0.549,0.51,0.344,0.292,25.0,69.4,47.4,44.2,2.9,13.0,10.0,100.0,113.9,122.5,,,13.0,20.0,0.684,4.0,10.0,0.8,11.0,13.0,1.0,4.0,9.0,10.0,7.0,2.0,4.0,4.0,5.0,37.0,6.0,0.748,0.692,0.588,1.333,22.5,21.8,19.3,23.1,3.1,7.5,22.4,26.7,153.0,130.0,MIL,119,1,0,240.0,240.0,50.0,102.0,0.49,7.0,33.0,0.212,21.0,25.0,0.84,15.0,36.0,51.0,30.0,9.0,8.0,9.0,21.0,128.0,,0.566,0.525,0.324,0.245,30.6,75.0,52.6,60.0,8.6,12.7,7.4,100.0,122.5,113.9,,,11.0,19.0,0.8,3.0,9.0,0.333,6.0,8.0,1.0,4.0,9.0,11.0,15.0,3.0,3.0,3.0,5.0,27.0,17.0,0.8,0.813,0.667,0.444,13.8,30.9,18.4,55.4,12.0,7.2,27.6,37.3,168.0,121.0,IND,128,0,2024,2023-12-07,False
4792,240.0,240.0,46.0,98.0,0.469,18.0,39.0,0.462,7.0,9.0,0.778,12.0,35.0,47.0,27.0,10.0,3.0,14.0,22.0,117.0,,0.574,0.561,0.398,0.092,24.5,58.3,43.1,58.7,9.9,5.0,12.1,100.0,116.2,111.3,,,12.0,24.0,0.6,6.0,13.0,0.8,3.0,4.0,1.0,3.0,6.0,9.0,8.0,2.0,1.0,2.0,5.0,33.0,16.0,0.7,0.7,0.667,0.4,13.8,22.6,18.7,38.8,9.3,3.8,25.4,33.8,132.0,118.0,IND,117,0,1,240.0,240.0,39.0,101.0,0.386,13.0,41.0,0.317,21.0,25.0,0.84,25.0,37.0,62.0,26.0,11.0,5.0,16.0,9.0,112.0,,0.5,0.45,0.406,0.248,41.7,75.5,56.9,66.7,10.9,8.5,12.5,100.0,111.3,116.2,,,13.0,25.0,0.6,4.0,11.0,0.5,11.0,13.0,1.0,7.0,6.0,12.0,7.0,2.0,1.0,4.0,3.0,41.0,5.0,0.667,0.625,0.833,0.615,47.8,39.1,43.9,36.6,5.4,4.6,28.6,29.9,143.0,125.0,BOS,112,1,2023,2022-12-21,True
4793,240.0,240.0,39.0,101.0,0.386,13.0,41.0,0.317,21.0,25.0,0.84,25.0,37.0,62.0,26.0,11.0,5.0,16.0,9.0,112.0,,0.5,0.45,0.406,0.248,41.7,75.5,56.9,66.7,10.9,8.5,12.5,100.0,111.3,116.2,,,13.0,25.0,0.6,4.0,11.0,0.5,11.0,13.0,1.0,7.0,6.0,12.0,7.0,2.0,1.0,4.0,3.0,41.0,5.0,0.667,0.625,0.833,0.615,47.8,39.1,43.9,36.6,5.4,4.6,28.6,29.9,143.0,125.0,BOS,112,1,0,240.0,240.0,46.0,98.0,0.469,18.0,39.0,0.462,7.0,9.0,0.778,12.0,35.0,47.0,27.0,10.0,3.0,14.0,22.0,117.0,,0.574,0.561,0.398,0.092,24.5,58.3,43.1,58.7,9.9,5.0,12.1,100.0,116.2,111.3,,,12.0,24.0,0.6,6.0,13.0,0.8,3.0,4.0,1.0,3.0,6.0,9.0,8.0,2.0,1.0,2.0,5.0,33.0,16.0,0.7,0.7,0.667,0.4,13.8,22.6,18.7,38.8,9.3,3.8,25.4,33.8,132.0,118.0,IND,117,0,2023,2022-12-21,False
4794,240.0,240.0,45.0,79.0,0.57,14.0,26.0,0.538,8.0,15.0,0.533,7.0,25.0,32.0,30.0,9.0,6.0,13.0,13.0,112.0,,0.654,0.658,0.329,0.19,21.9,64.1,45.1,66.7,10.0,11.1,13.2,100.0,124.1,125.2,,,12.0,18.0,0.889,6.0,8.0,1.0,3.0,4.0,1.0,2.0,5.0,7.0,12.0,4.0,3.0,4.0,4.0,32.0,11.0,0.883,0.889,1.0,0.444,16.5,19.1,12.8,50.0,6.4,12.2,50.0,30.9,164.0,135.0,MIN,112,0,1,240.0,240.0,46.0,84.0,0.548,13.0,30.0,0.433,8.0,15.0,0.533,14.0,25.0,39.0,35.0,7.0,7.0,15.0,14.0,113.0,,0.624,0.625,0.357,0.179,35.9,78.1,54.9,76.1,7.8,13.2,14.2,100.0,125.2,124.1,,,11.0,17.0,0.8,3.0,6.0,0.667,3.0,5.0,0.75,5.0,10.0,10.0,11.0,2.0,2.0,6.0,3.0,25.0,19.0,0.9,0.9,1.0,0.5,22.8,50.4,22.7,49.3,3.9,6.7,33.3,38.5,178.0,132.0,SAS,113,1,2024,2024-01-27,False
4795,240.0,240.0,46.0,84.0,0.548,13.0,30.0,0.433,8.0,15.0,0.533,14.0,25.0,39.0,35.0,7.0,7.0,15.0,14.0,113.0,,0.624,0.625,0.357,0.179,35.9,78.1,54.9,76.1,7.8,13.2,14.2,100.0,125.2,124.1,,,11.0,17.0,0.8,3.0,6.0,0.667,3.0,5.0,0.75,5.0,10.0,10.0,11.0,2.0,2.0,6.0,3.0,25.0,19.0,0.9,0.9,1.0,0.5,22.8,50.4,22.7,49.3,3.9,6.7,33.3,38.5,178.0,132.0,SAS,113,1,0,240.0,240.0,45.0,79.0,0.57,14.0,26.0,0.538,8.0,15.0,0.533,7.0,25.0,32.0,30.0,9.0,6.0,13.0,13.0,112.0,,0.654,0.658,0.329,0.19,21.9,64.1,45.1,66.7,10.0,11.1,13.2,100.0,124.1,125.2,,,12.0,18.0,0.889,6.0,8.0,1.0,3.0,4.0,1.0,2.0,5.0,7.0,12.0,4.0,3.0,4.0,4.0,32.0,11.0,0.883,0.889,1.0,0.444,16.5,19.1,12.8,50.0,6.4,12.2,50.0,30.9,164.0,135.0,MIN,112,0,2024,2024-01-27,True
4796,240.0,240.0,38.0,90.0,0.422,10.0,37.0,0.27,14.0,19.0,0.737,8.0,29.0,37.0,23.0,11.0,3.0,13.0,20.0,100.0,,0.508,0.478,0.411,0.211,16.0,63.0,38.5,60.5,10.9,5.2,11.7,100.0,99.3,115.2,,,14.0,27.0,1.0,7.0,15.0,1.0,5.0,5.0,1.0,2.0,10.0,12.0,10.0,2.0,1.0,5.0,4.0,40.0,8.0,1.5,1.5,1.0,1.5,8.3,30.6,17.6,54.5,4.1,3.8,25.0,69.0,278.0,126.0,POR,100,0,1,240.0,240.0,42.0,92.0,0.457,10.0,34.0,0.294,22.0,26.0,0.846,17.0,42.0,59.0,30.0,12.0,5.0,17.0,11.0,116.0,,0.561,0.511,0.37,0.283,37.0,84.0,61.5,71.4,11.9,9.4,14.1,100.0,115.2,99.3,,,12.0,20.0,0.75,4.0,7.0,1.0,6.0,6.0,1.0,8.0,10.0,16.0,8.0,3.0,2.0,7.0,4.0,31.0,24.0,0.922,0.875,1.0,0.5,27.9,30.2,26.7,38.6,5.9,6.3,31.1,38.5,171.0,110.0,SAS,116,1,2024,2024-01-26,False
4797,240.0,240.0,42.0,92.0,0.457,10.0,34.0,0.294,22.0,26.0,0.846,17.0,42.0,59.0,30.0,12.0,5.0,17.0,11.0,116.0,,0.561,0.511,0.37,0.283,37.0,84.0,61.5,71.4,11.9,9.4,14.1,100.0,115.2,99.3,,,12.0,20.0,0.75,4.0,7.0,1.0,6.0,6.0,1.0,8.0,10.0,16.0,8.0,3.0,2.0,7.0,4.0,31.0,24.0,0.922,0.875,1.0,0.5,27.9,30.2,26.7,38.6,5.9,6.3,31.1,38.5,171.0,110.0,SAS,116,1,0,240.0,240.0,38.0,90.0,0.422,10.0,37.0,0.27,14.0,19.0,0.737,8.0,29.0,37.0,23.0,11.0,3.0,13.0,20.0,100.0,,0.508,0.478,0.411,0.211,16.0,63.0,38.5,60.5,10.9,5.2,11.7,100.0,99.3,115.2,,,14.0,27.0,1.0,7.0,15.0,1.0,5.0,5.0,1.0,2.0,10.0,12.0,10.0,2.0,1.0,5.0,4.0,40.0,8.0,1.5,1.5,1.0,1.5,8.3,30.6,17.6,54.5,4.1,3.8,25.0,69.0,278.0,126.0,POR,100,0,2024,2024-01-26,True
4798,240.0,240.0,55.0,97.0,0.567,12.0,29.0,0.414,14.0,18.0,0.778,10.0,35.0,45.0,31.0,5.0,8.0,6.0,26.0,136.0,,0.648,0.629,0.299,0.186,26.3,71.4,51.7,56.4,5.1,14.8,5.4,100.0,139.8,115.1,,,12.0,21.0,1.0,4.0,6.0,1.0,8.0,10.0,1.0,5.0,10.0,11.0,12.0,2.0,3.0,2.0,5.0,36.0,21.0,1.0,1.0,0.75,0.5,29.4,64.2,36.2,53.3,17.0,10.6,33.3,45.4,222.0,125.0,ATL,136,0,1,240.0,240.0,37.0,86.0,0.43,7.0,32.0,0.219,31.0,38.0,0.816,14.0,28.0,42.0,18.0,2.0,4.0,10.0,22.0,112.0,,0.545,0.471,0.372,0.442,28.6,73.7,48.3,48.6,2.1,5.9,8.9,100.0,115.1,139.8,,,14.0,23.0,0.75,3.0,6.0,0.5,9.0,9.0,1.0,4.0,8.0,9.0,8.0,1.0,2.0,3.0,5.0,35.0,0.0,0.82,0.75,1.0,1.5,13.3,34.7,18.9,69.2,1.6,6.1,31.1,35.4,151.0,144.0,DET,112,1,2023,2022-10-28,True
4799,240.0,240.0,37.0,86.0,0.43,7.0,32.0,0.219,31.0,38.0,0.816,14.0,28.0,42.0,18.0,2.0,4.0,10.0,22.0,112.0,,0.545,0.471,0.372,0.442,28.6,73.7,48.3,48.6,2.1,5.9,8.9,100.0,115.1,139.8,,,14.0,23.0,0.75,3.0,6.0,0.5,9.0,9.0,1.0,4.0,8.0,9.0,8.0,1.0,2.0,3.0,5.0,35.0,0.0,0.82,0.75,1.0,1.5,13.3,34.7,18.9,69.2,1.6,6.1,31.1,35.4,151.0,144.0,DET,112,1,0,240.0,240.0,55.0,97.0,0.567,12.0,29.0,0.414,14.0,18.0,0.778,10.0,35.0,45.0,31.0,5.0,8.0,6.0,26.0,136.0,,0.648,0.629,0.299,0.186,26.3,71.4,51.7,56.4,5.1,14.8,5.4,100.0,139.8,115.1,,,12.0,21.0,1.0,4.0,6.0,1.0,8.0,10.0,1.0,5.0,10.0,11.0,12.0,2.0,3.0,2.0,5.0,36.0,21.0,1.0,1.0,0.75,0.5,29.4,64.2,36.2,53.3,17.0,10.6,33.3,45.4,222.0,125.0,ATL,136,0,2023,2022-10-28,False
